"TIME","GEO","PURCHASE","UNIT","Value","Flag and Footnotes"
"2019","Ireland","Purchases of new dwellings","Annual average rate of change","2.4","p"
"2019","Ireland","Purchases of existing dwellings","Annual average index","135.95","p"
"2019","Ireland","Purchases of existing dwellings","Annual average rate of change","2.1","p"
"2019","Spain","Total","Annual average index","124.71",""
"2019","Spain","Total","Annual average rate of change","5.2",""
"2019","Spain","Purchases of new dwellings","Annual average index","129.10",""
"2019","Spain","Purchases of new dwellings","Annual average rate of change","7.5",""
"2019","Spain","Purchases of existing dwellings","Annual average index","124.00",""
"2019","Spain","Purchases of existing dwellings","Annual average rate of change","4.8",""
"2019","France","Total","Annual average index","110.77","p"
"2019","France","Total","Annual average rate of change","3.3","p"
"2019","France","Purchases of new dwellings","Annual average index","112.33","p"
"2019","France","Purchases of new dwellings","Annual average rate of change","3.6","p"
"2019","France","Purchases of existing dwellings","Annual average index","110.59","p"
"2019","France","Purchases of existing dwellings","Annual average rate of change","3.3","p"
"2019","Croatia","Total","Annual average index","121.10",""
"2019","Croatia","Total","Annual average rate of change","9.0",""
"2019","Croatia","Purchases of new dwellings","Annual average index","108.28",""
"2019","Croatia","Purchases of new dwellings","Annual average rate of change","8.3",""
"2019","Croatia","Purchases of existing dwellings","Annual average index","123.73",""
"2019","Croatia","Purchases of existing dwellings","Annual average rate of change","9.1",""
"2019","Italy","Total","Annual average index","98.60","p"
"2019","Italy","Total","Annual average rate of change","-0.1","p"
"2019","Italy","Purchases of new dwellings","Annual average index","102.20","p"
"2019","Italy","Purchases of new dwellings","Annual average rate of change","1.1","p"
"2019","Italy","Purchases of existing dwellings","Annual average index","97.60","p"
"2019","Italy","Purchases of existing dwellings","Annual average rate of change","-0.4","p"
"2019","Cyprus","Total","Annual average index","106.89","p"
"2019","Cyprus","Total","Annual average rate of change","2.4","p"
"2019","Cyprus","Purchases of new dwellings","Annual average index","108.84","p"
"2019","Cyprus","Purchases of new dwellings","Annual average rate of change","3.1","p"
"2019","Cyprus","Purchases of existing dwellings","Annual average index","102.12","p"
"2019","Cyprus","Purchases of existing dwellings","Annual average rate of change","1.0","p"
"2019","Latvia","Total","Annual average index","141.05","p"
"2019","Latvia","Total","Annual average rate of change","9.1","p"
"2019","Latvia","Purchases of new dwellings","Annual average index","134.49","p"
"2019","Latvia","Purchases of new dwellings","Annual average rate of change","8.8","p"
"2019","Latvia","Purchases of existing dwellings","Annual average index","142.04","p"
"2019","Latvia","Purchases of existing dwellings","Annual average rate of change","9.1","p"
"2019","Lithuania","Total","Annual average index","131.61",""
"2019","Lithuania","Total","Annual average rate of change","6.8",""
"2019","Lithuania","Purchases of new dwellings","Annual average index","128.83",""
"2019","Lithuania","Purchases of new dwellings","Annual average rate of change","6.5",""
"2019","Lithuania","Purchases of existing dwellings","Annual average index","132.50",""
"2019","Lithuania","Purchases of existing dwellings","Annual average rate of change","7.0",""
"2019","Luxembourg","Total","Annual average index","132.08",""
"2019","Luxembourg","Total","Annual average rate of change","10.2",""
"2019","Luxembourg","Purchases of new dwellings","Annual average index","127.69",""
"2019","Luxembourg","Purchases of new dwellings","Annual average rate of change","8.5",""
"2019","Luxembourg","Purchases of existing dwellings","Annual average index","134.26",""
"2019","Luxembourg","Purchases of existing dwellings","Annual average rate of change","11.0",""
"2019","Hungary","Total","Annual average index","166.97","p"
"2019","Hungary","Total","Annual average rate of change","14.8","p"
"2019","Hungary","Purchases of new dwellings","Annual average index","160.39","p"
"2019","Hungary","Purchases of new dwellings","Annual average rate of change","7.9","p"
"2019","Hungary","Purchases of existing dwellings","Annual average index","167.50","p"
"2019","Hungary","Purchases of existing dwellings","Annual average rate of change","15.3","p"
"2019","Malta","Total","Annual average index","124.59","p"
"2019","Malta","Total","Annual average rate of change","6.1","p"
"2019","Malta","Purchases of new dwellings","Annual average index","125.47","p"
"2019","Malta","Purchases of new dwellings","Annual average rate of change","6.9","p"
"2019","Malta","Purchases of existing dwellings","Annual average index","121.70","p"
"2019","Malta","Purchases of existing dwellings","Annual average rate of change","3.5","p"
"2019","Netherlands","Total","Annual average index","132.57","p"
"2019","Netherlands","Total","Annual average rate of change","7.2","p"
"2019","Netherlands","Purchases of new dwellings","Annual average index","138.37","p"
"2019","Netherlands","Purchases of new dwellings","Annual average rate of change","9.7","p"
"2019","Netherlands","Purchases of existing dwellings","Annual average index","131.66",""
"2019","Netherlands","Purchases of existing dwellings","Annual average rate of change","6.9",""
"2019","Austria","Total","Annual average index","126.60",""
"2019","Austria","Total","Annual average rate of change","5.8",""
"2019","Austria","Purchases of new dwellings","Annual average index","120.35",""
"2019","Austria","Purchases of new dwellings","Annual average rate of change","6.0",""
"2019","Austria","Purchases of existing dwellings","Annual average index","128.14",""
"2019","Austria","Purchases of existing dwellings","Annual average rate of change","5.7",""
"2019","Poland","Total","Annual average index","122.52",""
"2019","Poland","Total","Annual average rate of change","8.7",""
"2019","Poland","Purchases of new dwellings","Annual average index","117.38",""
"2019","Poland","Purchases of new dwellings","Annual average rate of change","6.7",""
"2019","Poland","Purchases of existing dwellings","Annual average index","127.16",""
"2019","Poland","Purchases of existing dwellings","Annual average rate of change","10.4",""
"2019","Portugal","Total","Annual average index","141.46",""
"2019","Portugal","Total","Annual average rate of change","9.6",""
"2019","Portugal","Purchases of new dwellings","Annual average index","126.20",""
"2019","Portugal","Purchases of new dwellings","Annual average rate of change","7.6",""
"2019","Portugal","Purchases of existing dwellings","Annual average index","146.68",""
"2019","Portugal","Purchases of existing dwellings","Annual average rate of change","10.1",""
"2019","Romania","Total","Annual average index","122.69",""
"2019","Romania","Total","Annual average rate of change","3.4",""
"2019","Romania","Purchases of new dwellings","Annual average index","111.92",""
"2019","Romania","Purchases of new dwellings","Annual average rate of change","1.8",""
"2019","Romania","Purchases of existing dwellings","Annual average index","125.03",""
"2019","Romania","Purchases of existing dwellings","Annual average rate of change","3.8",""
"2019","Slovenia","Total","Annual average index","130.95",""
"2019","Slovenia","Total","Annual average rate of change","6.9",""
"2019","Slovenia","Purchases of new dwellings","Annual average index","124.82",""
"2019","Slovenia","Purchases of new dwellings","Annual average rate of change","-1.1",""
"2019","Slovenia","Purchases of existing dwellings","Annual average index","131.61",""
"2019","Slovenia","Purchases of existing dwellings","Annual average rate of change","8.0",""
"2019","Slovakia","Total","Annual average index","132.39",""
"2019","Slovakia","Total","Annual average rate of change","9.1",""
"2019","Slovakia","Purchases of new dwellings","Annual average index","126.86",""
"2019","Slovakia","Purchases of new dwellings","Annual average rate of change","5.9",""
"2019","Slovakia","Purchases of existing dwellings","Annual average index","135.34",""
"2019","Slovakia","Purchases of existing dwellings","Annual average rate of change","11.0",""
"2019","Finland","Total","Annual average index","104.01",""
"2019","Finland","Total","Annual average rate of change","1.1",""
"2019","Finland","Purchases of new dwellings","Annual average index","109.10",""
"2019","Finland","Purchases of new dwellings","Annual average rate of change","2.9",""
"2019","Finland","Purchases of existing dwellings","Annual average index","101.36",""
"2019","Finland","Purchases of existing dwellings","Annual average rate of change","0.1",""
"2019","Sweden","Total","Annual average index","117.19",""
"2019","Sweden","Total","Annual average rate of change","2.5",""
"2019","Sweden","Purchases of new dwellings","Annual average index","129.54",""
"2019","Sweden","Purchases of new dwellings","Annual average rate of change","4.7",""
"2019","Sweden","Purchases of existing dwellings","Annual average index","114.58",""
"2019","Sweden","Purchases of existing dwellings","Annual average rate of change","2.0",""
"2019","United Kingdom","Total","Annual average index","116.81","p"
"2019","United Kingdom","Total","Annual average rate of change","1.1","p"
"2019","United Kingdom","Purchases of new dwellings","Annual average index","121.36","p"
"2019","United Kingdom","Purchases of new dwellings","Annual average rate of change","1.3","p"
"2019","United Kingdom","Purchases of existing dwellings","Annual average index","116.38","p"
"2019","United Kingdom","Purchases of existing dwellings","Annual average rate of change","1.1","p"
"2019","Iceland","Total","Annual average index","148.30",""
"2019","Iceland","Total","Annual average rate of change","4.4",""
"2019","Iceland","Purchases of new dwellings","Annual average index",":",""
"2019","Iceland","Purchases of new dwellings","Annual average rate of change",":",""
"2019","Iceland","Purchases of existing dwellings","Annual average index","148.30",""
"2019","Iceland","Purchases of existing dwellings","Annual average rate of change","4.4",""
"2019","Norway","Total","Annual average index","120.18",""
"2019","Norway","Total","Annual average rate of change","4.0",""
"2019","Norway","Purchases of new dwellings","Annual average index","122.44",""
"2019","Norway","Purchases of new dwellings","Annual average rate of change","6.3",""
"2019","Norway","Purchases of existing dwellings","Annual average index","118.77",""
"2019","Norway","Purchases of existing dwellings","Annual average rate of change","2.7",""
"2019","Turkey","Total","Annual average index","140.64","d"
"2019","Turkey","Total","Annual average rate of change","5.4","d"
"2019","Turkey","Purchases of new dwellings","Annual average index","144.78",""
