"TIME","GEO","CURRENCY","ESTRUCT","ECASE","Value","Flag and Footnotes"
"2017","Slovenia","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","16,528.85",""
"2017","Slovenia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","20,022.01",""
"2017","Slovenia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","23,706.75",""
"2017","Slovenia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","27,406.16",""
"2017","Slovenia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","17,330.19",""
"2017","Slovenia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","24,974.50",""
"2017","Slovakia","Euro","Net earning","Single person without children, 50% of AW","4,869.95",""
"2017","Slovakia","Euro","Net earning","Single person without children, 67% of AW","6,191.30",""
"2017","Slovakia","Euro","Net earning","Single person without children, 80% of AW","7,252.38",""
"2017","Slovakia","Euro","Net earning","Single person without children, 100% of AW","8,884.82",""
"2017","Slovakia","Euro","Net earning","Single person without children, 125% of AW","10,925.37",""
"2017","Slovakia","Euro","Net earning","Single person without children, 167% of AW","14,353.49",""
"2017","Slovakia","Euro","Net earning","Single person with 2 children, 67% of AW","7,269.62",""
"2017","Slovakia","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","10,685.77",""
"2017","Slovakia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","13,442.07",""
"2017","Slovakia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","16,154.44",""
"2017","Slovakia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","18,847.96",""
"2017","Slovakia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","12,363.75",""
"2017","Slovakia","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","17,769.64",""
"2017","Finland","Euro","Net earning","Single person without children, 50% of AW","18,095.29",""
"2017","Finland","Euro","Net earning","Single person without children, 67% of AW","22,822.64",""
"2017","Finland","Euro","Net earning","Single person without children, 80% of AW","26,005.60",""
"2017","Finland","Euro","Net earning","Single person without children, 100% of AW","30,805.85",""
"2017","Finland","Euro","Net earning","Single person without children, 125% of AW","36,481.93",""
"2017","Finland","Euro","Net earning","Single person without children, 167% of AW","45,889.69",""
"2017","Finland","Euro","Net earning","Single person with 2 children, 67% of AW","26,584.48",""
"2017","Finland","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","33,228.34",""
"2017","Finland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","46,348.98",""
"2017","Finland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","56,150.97",""
"2017","Finland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","64,060.03",""
"2017","Finland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","43,926.49",""
"2017","Finland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","61,611.69",""
"2017","Sweden","Euro","Net earning","Single person without children, 50% of AW","18,036.92",""
"2017","Sweden","Euro","Net earning","Single person without children, 67% of AW","23,530.33",""
"2017","Sweden","Euro","Net earning","Single person without children, 80% of AW","27,733.16",""
"2017","Sweden","Euro","Net earning","Single person without children, 100% of AW","33,923.05",""
"2017","Sweden","Euro","Net earning","Single person without children, 125% of AW","39,678.80",""
"2017","Sweden","Euro","Net earning","Single person without children, 167% of AW","47,999.51",""
"2017","Sweden","Euro","Net earning","Single person with 2 children, 67% of AW","26,332.58",""
"2017","Sweden","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","36,725.31",""
"2017","Sweden","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","49,268.71",""
"2017","Sweden","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","60,255.64",""
"2017","Sweden","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","70,648.36",""
"2017","Sweden","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","46,466.45",""
"2017","Sweden","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","67,846.10",""
"2017","United Kingdom","Euro","Net earning","Single person without children, 50% of AW","18,680.71",""
"2017","United Kingdom","Euro","Net earning","Single person without children, 67% of AW","23,760.19",""
"2017","United Kingdom","Euro","Net earning","Single person without children, 80% of AW","27,644.50",""
"2017","United Kingdom","Euro","Net earning","Single person without children, 100% of AW","33,620.36",""
"2017","United Kingdom","Euro","Net earning","Single person without children, 125% of AW","40,730.73",""
"2017","United Kingdom","Euro","Net earning","Single person without children, 167% of AW","51,434.54",""
"2017","United Kingdom","Euro","Net earning","Single person with 2 children, 67% of AW","29,162.22",""
"2017","United Kingdom","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","35,928.76",""
"2017","United Kingdom","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","49,267.65",""
"2017","United Kingdom","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","59,426.60",""
"2017","United Kingdom","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","69,286.77",""
"2017","United Kingdom","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","47,221.59",""
"2017","United Kingdom","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","67,240.72",""
"2017","Iceland","Euro","Net earning","Single person without children, 50% of AW","28,483.09",""
"2017","Iceland","Euro","Net earning","Single person without children, 67% of AW","36,456.33",""
"2017","Iceland","Euro","Net earning","Single person without children, 80% of AW","42,553.51",""
"2017","Iceland","Euro","Net earning","Single person without children, 100% of AW","51,933.79",""
"2017","Iceland","Euro","Net earning","Single person without children, 125% of AW","63,276.83",""
"2017","Iceland","Euro","Net earning","Single person without children, 167% of AW","80,250.36",""
"2017","Iceland","Euro","Net earning","Single person with 2 children, 67% of AW","41,547.23",""
"2017","Iceland","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","60,200.09",""
"2017","Iceland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","73,821.72",""
"2017","Iceland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","88,390.12",""
"2017","Iceland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","103,867.58",""
"2017","Iceland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","72,443.64",""
"2017","Iceland","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","103,867.58",""
"2017","Norway","Euro","Net earning","Single person without children, 50% of AW","24,633.43",""
"2017","Norway","Euro","Net earning","Single person without children, 67% of AW","31,534.62",""
"2017","Norway","Euro","Net earning","Single person without children, 80% of AW","36,812.00",""
"2017","Norway","Euro","Net earning","Single person without children, 100% of AW","44,931.04",""
"2017","Norway","Euro","Net earning","Single person without children, 125% of AW","53,681.70",""
"2017","Norway","Euro","Net earning","Single person without children, 167% of AW","68,250.37",""
"2017","Norway","Euro","Net earning","Single person with 2 children, 67% of AW","36,611.60",""
"2017","Norway","Euro","Net earning","One-earner married couple, at 100% of AW, with two children","48,074.17",""
"2017","Norway","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with two children","64,821.34",""
"2017","Norway","Euro","Net earning","Two-earner married couple, one at 100%, the other at 67% of AW, with two children","78,961.64",""
"2017","Norway","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with two children","92,358.06",""
"2017","Norway","Euro","Net earning","Two-earner married couple, one at 100%, the other at 33% of AW, with no children","62,325.36",""
"2017","Norway","Euro","Net earning","Two-earner married couple, one at 100%, the other at 100% of AW, with no children","89,862.08",""
"2017","United States","Euro","Net earning","Single person without children, 50% of AW","18,658.96",""
"2017","United States","Euro","Net earning","Single person without children, 67% of AW","24,337.68",""
"2017","United States","Euro","Net earning","Single person without children, 80% of AW","28,680.22",""
"2017","United States","Euro","Net earning","Single person without children, 100% of AW","34,916.19",""
"2017","United States","Euro","Net earning","Single person without children, 125% of AW","42,086.05",""
"2017","United States","Euro","Net earning","Single person without children, 167% of AW","54,131.42",""
